Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
EC4V 6HB,No,51.512584,-0.103502,531700,181000,TQ316809,"Farringdon Within","City of London, unparished area",1981-06-01,1983-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC4V 6HE,No,51.512584,-0.103502,531700,181000,TQ316809,"Farringdon Within","City of London, unparished area",1980-01-01,1981-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC4V 6HH,No,51.511709,-0.104979,531600,180900,TQ316809,"Castle Baynard","City of London, unparished area",1992-01-01,1995-01-01,19,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6HJ,No,51.513506,-0.104904,531600,181100,TQ316810,"Castle Baynard","City of London, unparished area",1980-01-01,1992-12-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6HL,No,51.513506,-0.104904,531600,181100,TQ316810,"Castle Baynard","City of London, unparished area",1980-01-01,1995-07-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6HR,No,51.512833,-0.10388,531673,181027,TQ316810,"Farringdon Within","City of London, unparished area",1998-12-01,1999-12-01,19,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6HT,No,51.513506,-0.104904,531600,181100,TQ316810,"Castle Baynard","City of London, unparished area",1980-01-01,1982-12-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6HU,No,51.512701,-0.104621,531622,181011,TQ316810,"Castle Baynard","City of London, unparished area",2009-02-01,2009-05-01,20,England,2020-02-19,"Imputed by ONS by reference to surrounding postcode grid references",E01032740
EC4V 6HX,No,51.512701,-0.104621,531622,181011,TQ316810,"Castle Baynard","City of London, unparished area",1998-12-01,2011-09-01,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4V 6JA,Yes,51.513529,-0.103999,531663,181104,TQ316811,"Farringdon Within","City of London, unparished area",2016-07-01,,24,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6JE,No,51.513371,-0.103772,531679,181087,TQ316810,"Farringdon Within","City of London, unparished area",1994-05-01,1998-12-01,23,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6JH,No,51.513506,-0.104904,531600,181100,TQ316810,"Castle Baynard","City of London, unparished area",1986-07-01,1995-07-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6JJ,Yes,51.513411,-0.104029,531661,181091,TQ316810,"Farringdon Within","City of London, unparished area",1992-08-01,,23,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6JL,Yes,51.513925,-0.104138,531652,181148,TQ316811,"Farringdon Within","City of London, unparished area",2000-06-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4V 6JQ,No,51.513371,-0.103772,531679,181087,TQ316810,"Farringdon Within","City of London, unparished area",1995-01-01,2000-06-01,23,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01032739
EC4V 6LA,No,51.512692,-0.104636,531621,181010,TQ316810,"Castle Baynard","City of London, unparished area",1981-06-01,1998-06-01,20,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6LB,Yes,51.513665,-0.10252,531765,181122,TQ317811,"Farringdon Within","City of London, unparished area",1998-12-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6LT,No,51.512607,-0.104942,531600,181000,TQ315809,"Castle Baynard","City of London, unparished area",1992-01-01,1995-07-01,21,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4V 6LX,No,51.51283,-0.103722,531684,181027,TQ316810,"Farringdon Within","City of London, unparished area",1999-12-01,2019-01-01,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6NA,No,51.513371,-0.103772,531679,181087,TQ316810,"Farringdon Within","City of London, unparished area",1997-12-01,2000-06-01,23,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01032739
EC4V 6RN,Yes,51.513647,-0.103068,531727,181119,TQ317811,"Farringdon Within","City of London, unparished area",2001-06-01,,25,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4V 6RW,No,51.513576,-0.103114,531724,181111,TQ317811,"Farringdon Within","City of London, unparished area",2002-09-01,2011-09-01,25,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC4Y 0AA,Yes,51.512615,-0.104841,531607,181001,TQ316810,"Castle Baynard","City of London, unparished area",1980-01-01,,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AB,Yes,51.511744,-0.106577,531489,180901,TQ314809,"Castle Baynard","City of London, unparished area",2014-07-01,,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AD,No,51.511732,-0.106419,531500,180900,TQ315808,"Castle Baynard","City of London, unparished area",1980-01-01,1992-12-01,20,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0AE,No,51.511732,-0.106419,531500,180900,TQ315808,"Castle Baynard","City of London, unparished area",1986-07-01,1992-12-01,20,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0AF,Yes,51.512451,-0.105139,531587,180982,TQ315809,"Castle Baynard","City of London, unparished area",2017-10-01,,7,England,2020-02-19,"Imputed by ONS by reference to surrounding postcode grid references",E01032740
EC4Y 0AH,Yes,51.512449,-0.105165,531585,180982,TQ315809,"Castle Baynard","City of London, unparished area",1993-01-01,,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AL,No,51.512446,-0.106058,531523,180980,TQ315809,"Castle Baynard","City of London, unparished area",1992-08-01,2016-11-01,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AN,Yes,51.511606,-0.106396,531502,180886,TQ315808,"Castle Baynard","City of London, unparished area",1980-01-01,,19,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AP,No,51.51141,-0.106519,531494,180864,TQ314808,"Castle Baynard","City of London, unparished area",2003-08-01,2012-11-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AR,No,51.512202,-0.106587,531487,180952,TQ314809,"Castle Baynard","City of London, unparished area",1992-08-01,2012-11-01,23,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0AS,No,51.510857,-0.107897,531400,180800,TQ313808,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,10,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0AT,No,51.510857,-0.107897,531400,180800,TQ313808,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,10,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0AW,No,51.510857,-0.107897,531400,180800,TQ313808,"Castle Baynard","City of London, unparished area",1999-06-01,2000-06-01,10,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0AX,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1983-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0AY,Yes,51.51263,-0.10676,531474,180999,TQ314809,"Castle Baynard","City of London, unparished area",1980-01-01,,24,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BA,No,51.511538,-0.107782,531406,180876,TQ314808,"Castle Baynard","City of London, unparished area",2002-06-01,2010-02-01,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BB,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1995-07-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0BD,No,51.51088,-0.109337,531300,180800,TQ312807,"Farringdon Without","City of London, unparished area",1980-01-01,1986-12-01,9,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0BE,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1993-08-01,1995-07-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0BH,Yes,51.512626,-0.108328,531365,180996,TQ313809,"Castle Baynard","City of London, unparished area",1980-01-01,,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BJ,No,51.511744,-0.106577,531489,180901,TQ314809,"Castle Baynard","City of London, unparished area",1992-01-01,2013-05-01,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BL,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1988-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0BN,No,51.512131,-0.107152,531448,180943,TQ314809,"Castle Baynard","City of London, unparished area",1980-01-01,2004-07-01,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BP,No,51.511952,-0.108341,531366,180921,TQ313809,"Castle Baynard","City of London, unparished area",1991-01-01,2000-07-01,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BQ,No,51.512616,-0.107709,531408,180996,TQ314809,"Castle Baynard","City of London, unparished area",1980-01-01,2000-06-01,22,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BR,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1990-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0BS,Yes,51.511976,-0.107058,531455,180926,TQ314809,"Castle Baynard","City of London, unparished area",2012-04-01,,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BT,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0BX,No,51.512202,-0.106587,531487,180952,TQ314809,"Castle Baynard","City of London, unparished area",1992-01-01,2007-01-01,23,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0BY,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0DA,Yes,51.511833,-0.108217,531375,180908,TQ313809,"Castle Baynard","City of London, unparished area",1992-08-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DB,Yes,51.511833,-0.108217,531375,180908,TQ313809,"Castle Baynard","City of London, unparished area",1992-08-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DD,Yes,51.512427,-0.107673,531411,180975,TQ314809,"Castle Baynard","City of London, unparished area",2003-05-01,,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DE,No,51.511629,-0.107288,531440,180887,TQ314808,"Castle Baynard","City of London, unparished area",1993-08-01,2003-05-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DF,Yes,51.512123,-0.10783,531401,180941,TQ314809,"Castle Baynard","City of London, unparished area",2003-02-01,,20,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DG,No,51.512261,-0.107435,531428,180957,TQ314809,"Castle Baynard","City of London, unparished area",2003-10-01,2011-02-01,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DH,Yes,51.511573,-0.104941,531603,180885,TQ316808,"Castle Baynard","City of London, unparished area",2007-08-01,,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DJ,Yes,51.512383,-0.107199,531444,180971,TQ314809,"Castle Baynard","City of London, unparished area",1995-12-01,,22,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DL,No,51.512355,-0.107676,531411,180967,TQ314809,"Castle Baynard","City of London, unparished area",1993-01-01,2003-02-01,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DN,No,51.51141,-0.106519,531494,180864,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1998-12-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DQ,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1995-07-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0DR,Yes,51.511396,-0.106765,531477,180862,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DS,Yes,51.511348,-0.107548,531423,180855,TQ314808,"Castle Baynard","City of London, unparished area",2013-02-01,,16,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DT,Yes,51.511953,-0.108316,531368,180921,TQ313809,"Castle Baynard","City of London, unparished area",1980-01-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DU,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1983-01-01,1991-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0DW,No,51.511629,-0.107288,531440,180887,TQ314808,"Castle Baynard","City of London, unparished area",1998-12-01,2009-04-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DX,No,51.511629,-0.107288,531440,180887,TQ314808,"Castle Baynard","City of London, unparished area",1993-01-01,2009-04-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DY,Yes,51.511573,-0.104941,531603,180885,TQ316808,"Castle Baynard","City of London, unparished area",2007-05-01,,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0DZ,Yes,51.511629,-0.107288,531440,180887,TQ314808,"Castle Baynard","City of London, unparished area",1999-06-01,,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0EA,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1995-07-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0EB,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1991-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0ED,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1992-08-01,1995-07-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0EE,No,51.511952,-0.108341,531366,180921,TQ313809,"Castle Baynard","City of London, unparished area",2008-02-01,2008-06-01,17,England,2020-02-19,"Imputed by ONS by reference to surrounding postcode grid references",E01032740
EC4Y 0EH,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1983-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0EN,No,51.513576,-0.109225,531300,181100,TQ313811,"Farringdon Without","City of London, unparished area",1980-01-01,1995-01-01,23,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0EP,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1995-07-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0ER,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1997-06-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0ES,Yes,51.511833,-0.108217,531375,180908,TQ313809,"Castle Baynard","City of London, unparished area",1980-01-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0EX,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1981-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0HA,Yes,51.511366,-0.108236,531375,180856,TQ313808,"Castle Baynard","City of London, unparished area",1992-08-01,,14,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HB,Yes,51.511538,-0.107782,531406,180876,TQ314808,"Castle Baynard","City of London, unparished area",1998-12-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HD,No,51.511538,-0.107782,531406,180876,TQ314808,"Castle Baynard","City of London, unparished area",2002-06-01,2009-04-01,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HE,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1992-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0HH,No,51.511629,-0.107288,531440,180887,TQ314808,"Castle Baynard","City of London, unparished area",1996-06-01,1999-06-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HJ,No,51.510714,-0.108508,531358,180783,TQ313807,"Farringdon Without","City of London, unparished area",2005-08-01,2018-03-01,8,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HL,No,51.511538,-0.107782,531406,180876,TQ314808,"Castle Baynard","City of London, unparished area",1981-06-01,1998-06-01,16,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0HN,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0HP,Yes,51.511833,-0.108217,531375,180908,TQ313809,"Castle Baynard","City of London, unparished area",1980-01-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HQ,Yes,51.511573,-0.104941,531603,180885,TQ316808,"Castle Baynard","City of London, unparished area",2009-02-01,,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0HR,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1992-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0HT,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1988-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0HU,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1983-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0JA,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1994-05-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0JD,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0JE,No,51.510857,-0.107897,531400,180800,TQ313808,"Castle Baynard","City of London, unparished area",1980-01-01,1990-12-01,10,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0JJ,No,51.512619,-0.106195,531513,180999,TQ315809,"Castle Baynard","City of London, unparished area",1990-02-01,2000-06-01,24,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0JL,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0JP,Yes,51.51131,-0.105932,531535,180854,TQ315808,"Castle Baynard","City of London, unparished area",1991-09-01,,17,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0JS,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1980-01-01,1981-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0JX,No,51.511778,-0.1093,531300,180900,TQ312808,"Farringdon Without","City of London, unparished area",1980-01-01,1981-12-01,13,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0LA,No,51.511732,-0.106419,531500,180900,TQ315808,"Castle Baynard","City of London, unparished area",1980-01-01,1992-12-01,20,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0LB,No,51.51088,-0.109337,531300,180800,TQ312807,"Farringdon Without","City of London, unparished area",1980-01-01,1981-12-01,9,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0LD,No,51.51088,-0.109337,531300,180800,TQ312807,"Farringdon Without","City of London, unparished area",1984-10-01,1990-12-01,9,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0LH,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1984-10-01,1995-01-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0LN,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1985-04-01,1985-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0LS,No,51.511629,-0.107288,531440,180887,TQ314808,"Castle Baynard","City of London, unparished area",1994-05-01,2013-02-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0LX,No,51.511755,-0.107859,531400,180900,TQ314808,"Castle Baynard","City of London, unparished area",1985-04-01,1995-12-01,18,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 0NA,No,51.512131,-0.107152,531448,180943,TQ314809,"Castle Baynard","City of London, unparished area",1998-12-01,2002-04-01,21,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0NB,No,51.511546,-0.1066,531488,180879,TQ314808,"Castle Baynard","City of London, unparished area",1983-07-01,2002-10-01,18,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0ND,No,51.511943,-0.108356,531365,180920,TQ313809,"Castle Baynard","City of London, unparished area",1995-12-01,1997-12-01,17,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01032740
EC4Y 0NH,No,51.512202,-0.106587,531487,180952,TQ314809,"Castle Baynard","City of London, unparished area",1992-08-01,2004-08-01,23,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0NJ,No,51.511394,-0.108292,531371,180859,TQ313808,"Castle Baynard","City of London, unparished area",1998-12-01,2012-02-01,14,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 0NL,No,51.51088,-0.109337,531300,180800,TQ312807,"Farringdon Without","City of London, unparished area",1998-08-01,2000-09-01,9,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1AA,Yes,51.513796,-0.110516,531210,181122,TQ312811,"Farringdon Without","City of London, unparished area",1980-01-01,,25,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AB,No,51.513734,-0.110141,531236,181116,TQ312811,"Farringdon Without","City of London, unparished area",1980-01-01,2000-06-01,24,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AD,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1986-07-01,1995-07-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1AE,Yes,51.514074,-0.106135,531513,181161,TQ315811,"Castle Baynard","City of London, unparished area",2007-07-01,,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AF,Yes,51.513658,-0.110995,531177,181106,TQ311811,"Farringdon Without","City of London, unparished area",1999-12-01,,25,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AG,Yes,51.513787,-0.108928,531320,181124,TQ313811,"Farringdon Without","City of London, unparished area",2011-09-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AH,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1988-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1AJ,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1990-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1AL,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1988-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1AN,No,51.514013,-0.105662,531546,181155,TQ315811,"Castle Baynard","City of London, unparished area",1980-01-01,2008-05-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AP,No,51.513599,-0.110666,531200,181100,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,1981-12-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC4Y 1AU,Yes,51.51369,-0.111281,531157,181109,TQ311811,"Farringdon Without","City of London, unparished area",1980-01-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1AX,No,51.51364,-0.110981,531178,181104,TQ311811,"Farringdon Without","City of London, unparished area",2001-06-01,2007-04-01,25,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC4Y 1BD,Yes,51.513591,-0.111819,531120,181097,TQ311810,"Farringdon Without","City of London, unparished area",1980-01-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
